id	rep1	rep2	logFC	pvalue	FDR	gene
1649	0.2825	-0.092	0.09525	0.555115644472798	0.710634424247279	MRM1
1650	-0.1765	-0.164	-0.17025	0.151952511368323	0.345292723856205	NASP
1651	0.0015	0.193	0.09725	0.42717365313921	0.607563235030236	PARF;C9ORF86
1652	-0.1905	0.011	-0.08975	0.466298488701772	0.641914392031733	MRPS35
1653	0.1275	-0.054	0.03675	0.748539802143471	0.83854362601714	ATL3
1654	0.2365	0.094	0.16525	0.193099498638725	0.389520182453273	STIM1
1655	-0.2145	-0.306	-0.26025	0.0680486574842788	0.236659707318475	NAPG
1656	-0.1655	1.012	0.42325	0.33096618238904	0.520299635806971	HDAC8
1657	0.1565	0.255	0.20575	0.115816558399611	0.298960374435224	RUFY1
1658	0.2215	0.055	0.13825	0.269105584348639	0.46136392522513	ACOX1
1659	-0.00849999999999999	0.152	0.07175	0.530219152161024	0.692780385468534	GLO1
1660	-0.3225	-0.067	-0.19475	0.196470339984123	0.392940679968245	ABCF3
1661	-0.3355	-0.248	-0.29175	0.0513383275052569	0.214710610877708	PSMA7
1662	-0.5585	-0.867	-0.71275	0.0114526528322442	0.133218130532138	WDR1
1663	0.3305	0.436	0.38325	0.0268265976495515	0.173520602260017	DGKE
1664	-0.0105	0.002	-0.00424999999999999	0.965002289018632	0.976421746244867	ENO1
1665	0.1115	-0.05	0.03075	0.781857783523507	0.860017421528699	NAP1L4;NAP1L4B
1666	0.7825	0.298	0.54025	0.0505907666808898	0.214710610877708	COMTD1
1667	0.0525	0.275	0.16375	0.238078348193207	0.435384842655068	CUTA
1668	0.0185	-0.152	-0.06675	0.562689195255756	0.717259764584052	ZNF787
1669	0.1745	0.308	0.24125	0.0898855728019187	0.264413686649248	IAH1
1670	-0.3435	-0.196	-0.26975	0.0728636394749558	0.243125125631445	U2AF1
1671	0.3215	0.41	0.36575	0.0290076176892844	0.177179003454342	CALCOCO1
1672	-0.2535	-0.626	-0.43975	0.0542887971828022	0.218884978837523	ZCCHC6
1673	-0.0815	-0.194	-0.13775	0.244023798565512	0.439813206219502	AGPS
1674	-1.0435	-1.748	-1.39575	0.00886210237033695	0.125591817390289	ARHGEF12
1675	1.9875	-0.186	0.90075	0.266069199208205	0.458307678217274	GHITM
1676	0.5125	0.164	0.33825	0.0908274779512396	0.265444542308652	CPPED1
1677	-0.7405	-0.763	-0.75175	0.00344727226838977	0.0972877917041827	PDLIM1
1678	-0.1075	0.21	0.05125	0.721344434867085	0.821468740295157	KIAA0528
1679	-0.0035	-0.671	-0.33725	0.222579459825356	0.41868863512031	TRAF4
1680	-0.1125	-0.047	-0.07975	0.446534781314365	0.625148693840111	TROVE2
1681	-0.0855	0.334	0.12425	0.480553457990896	0.651741459928618	QTRT1
1682	0.1705	0.137	0.15375	0.184652598352961	0.379741203139146	UFD1L
1683	0.0655	0.051	0.05825	0.560442714082477	0.714839029146877	COPE
1684	0.3205	-0.128	0.09625	0.594075511869208	0.737828778425706	GPC1
1685	0.1635	0.504	0.33375	0.0908318595970368	0.265444542308652	SEH1L
1686	0.5885	0.778	0.68325	0.00740921970029518	0.119487526713386	NTPCR;C1ORF57
1687	0.2985	0.07	0.18425	0.200049873961864	0.396398947777346	R3HDM4
1688	-0.3015	-0.348	-0.32475	0.0364500241679189	0.188509125371028	MCM2
1689	0.0035	0.089	0.04625	0.652402444570232	0.777041129214878	AP3M1
1690	0.0465	0.114	0.08025	0.444572420276223	0.6229315428913	THOP1
1691	0.1235	-0.347	-0.11175	0.552372864429056	0.708501646772552	MSRA
1692	0.0115	0.12	0.06575	0.538350984380764	0.698963985245743	OGFR
1693	0.2055	0.153	0.17925	0.14162245479045	0.334291776046165	C1QBP
1694	0.7715	1.166	0.96875	0.00720114727965714	0.119487526713386	ACAD8
1695	-0.0725	0.011	-0.03075	0.761741420072385	0.8471288677871	RPS28
1696	0.1275	0.007	0.06725	0.53497610324348	0.695826905167816	IQSEC1
1697	0.0905	0.279	0.18475	0.178423523970125	0.372470427577227	FLAD1
1698	-0.2655	-0.075	-0.17025	0.206320888502826	0.402607190494839	SKIV2L
1699	0.2255	0.101	0.16325	0.18960581410089	0.386016787371243	SEMA4A
1700	-0.1265	-0.083	-0.10475	0.328801855442694	0.519569850581334	PSMC2
1701	-0.4365	-0.021	-0.22875	0.23313414626032	0.430663302187788	SCPEP1
1702	0.1145	0.261	0.18775	0.155129615486058	0.346490476843826	PRPSAP1
1703	0.1795	0.348	0.26375	0.0820016391369211	0.255102503341462	PYGB
1704	-0.4315	-0.127	-0.27925	0.116630777196337	0.299471401407614	HCFC1
1705	-0.9605	0.047	-0.45675	0.244370377194301	0.439813206219502	SLC4A2
1706	-2.4795	-1.359	-1.91925	0.0116823138131431	0.134093784877736	PDLIM2
1707	0.1855	0.508	0.34675	0.0779671447848821	0.24985534500074	MTG1
1708	-0.3265	-0.209	-0.26775	0.067917710561877	0.236638439674665	POLR2L
1709	-0.1365	-0.126	-0.13125	0.23717694521058	0.434956605207808	SPR
1710	-0.0865	0.631	0.27225	0.328412380496133	0.519569850581334	SERPINB1
1711	-0.1675	-0.116	-0.14175	0.214799846591221	0.411902256785994	TBCE
1712	0.6215	0.325	0.47325	0.0328155360615465	0.182313671893567	GTPBP10
1713	-1.1615	-0.72	-0.94075	0.00968424866649522	0.127444712451077	SYPL1
1714	0.1025	-0.059	0.02175	0.844170095443882	0.901434473875486	RNMTL1
1715	-0.0825	0.28	0.09875	0.534115678279988	0.695661354529359	BPNT1
1716	-0.3035	-0.088	-0.19575	0.173619171119149	0.367099661299485	PPP1R16B
1717	-0.1265	-0.072	-0.09925	0.353323905064601	0.542687043726674	OSBP
1718	0.0745	-0.496	-0.21075	0.355972530846012	0.544974232891288	PLP2
1719	0.4255	0.326	0.37575	0.0277970603511317	0.175079485073226	CCDC47
1720	0.2145	0.259	0.23675	0.0781349493047563	0.249938420229315	BIN2
1721	-0.0175	0.032	0.00725	0.94111909506082	0.962019288147592	PDXDC1
1722	0.0435	0.065	0.05425	0.586656512600107	0.732485740589887	SRP72
1723	0.0055	0.056	0.03075	0.756238104671875	0.843330987741866	HADH
1724	0.9455	0.891	0.91825	0.00199509607647761	0.0895669370760065	GAS6
1725	0.2135	-0.62	-0.20325	0.501205621470086	0.668138774163932	EDC3
1726	-0.7755	-0.177	-0.47625	0.0983648153902672	0.279643673434865	NBAS
1727	-0.2285	-0.01	-0.11925	0.36055728303144	0.547913838879186	SNAP29
1728	-0.2955	-0.1	-0.19775	0.160905015485765	0.353830728597496	EIF5B
1729	-0.7285	0.095	-0.31675	0.315700290569151	0.506864829818807	BLOC1S1
1730	0.1485	0.214	0.18125	0.140894937218344	0.333485139171476	ACADM
1731	0.3065	0.105	0.20575	0.152075731570712	0.345292723856205	LONP1
1732	-0.2135	-0.278	-0.24575	0.0737592385661529	0.245022088335997	YARS
1733	0.5165	0.627	0.57175	0.00907925945429691	0.126571032223037	DNAJB11
1734	-0.3525	-0.052	-0.20225	0.209367697393635	0.405665326516524	RPAP1
1735	0.2405	0.177	0.20875	0.105541264154345	0.287505008442572	MED16
1736	0.3975	0.091	0.24425	0.152822188141248	0.345556700333131	TIMM8B
1737	0.4815	0.385	0.43325	0.0188368435177584	0.156167565024387	ARMC6
1738	0.2265	0.274	0.25025	0.0690374326972903	0.237835762904801	LYRM7
1739	-0.0305	0.043	0.00625	0.950034213288907	0.966485022177027	LYPLA1
1740	-0.5275	-0.711	-0.61925	0.00954612845451393	0.126678042057047	RBM8A
1741	-0.5415	-0.768	-0.65475	0.00988096784638688	0.128923646859478	MOV10
1742	-0.0525	0.022	-0.01525	0.878793256562762	0.925193540509275	BAG1
1743	0.0415	-0.296	-0.12725	0.416070642472248	0.596983923696613	TYK2
1744	0.3895	-0.182	0.10375	0.629819601421464	0.763488020883057	EIF1
1745	0.0265	-0.109	-0.04125	0.702285376641612	0.810139862956137	LUC7L2
1746	-0.5465	-0.834	-0.69025	0.0113432738609588	0.133218130532138	TWF1
1747	-0.1555	-0.047	-0.10125	0.364243762459733	0.550564258908839	HSP90AB1;HSP90AB3P
1748	0.6755	0.615	0.64525	0.00565248406427372	0.11339434494793	FECH
1749	0.6355	0.714	0.67475	0.00516637166150493	0.108983714767757	SLC25A40
1750	-0.1975	1.127	0.46475	0.338246940127777	0.527658811294636	COMMD8
1751	0.0335	-0.005	0.01425	0.884118536201393	0.928423231440339	MRPL14
1752	-0.5215	-0.515	-0.51825	0.00997026915502554	0.128923646859478	MYCBP
1753	-0.3475	-0.048	-0.19775	0.216594274236503	0.414058781079659	SMC1A
1754	0.0665	0.042	0.05425	0.586934215874615	0.732554465184933	PRPF19
1755	0.5725	0.156	0.36425	0.0984559539135194	0.279643673434865	BTRC;DKFZP781N011
1756	-1.6085	-1.849	-1.72875	0.000615936883292274	0.049425179171502	SERPINA12
1757	-1.0545	-1.344	-1.19925	0.00232837213654424	0.0895669370760065	POLR2A
1758	0.0365	-0.131	-0.04725	0.676009319854723	0.791202654685891	LSM5
1759	0.2685	-0.145	0.06175	0.713974375877637	0.817603792773207	FAM108B1
1760	2.6255	2.311	2.46825	0.000307848578095184	0.034603301593701	COPS8
1761	-0.2775	-0.254	-0.26575	0.0585730139936145	0.225250873217252	ASNA1
1762	-0.0685	-0.089	-0.07875	0.442881882010502	0.62188706436814	CMPK1
1763	-0.5275	-0.189	-0.35825	0.0769569951172035	0.249072342186554	MED23;CRSP3
1764	-0.1215	0.183	0.03075	0.825570712019251	0.886349076201764	ASL
1765	-0.0605	-0.048	-0.05425	0.586038737689132	0.732291513666741	GNB2L1
1766	-0.0835	-0.25	-0.16675	0.201190191282116	0.397106679569557	ME1
1767	0.3185	0.132	0.22525	0.121711039865868	0.30381181595049	C14ORF49
1768	-0.1995	-0.362	-0.28075	0.0697162721858836	0.238531899070687	CPSF6
1769	0.4325	0.779	0.60575	0.0213535818596781	0.161873927000786	ACOX3
1770	-0.0675	-0.051	-0.05925	0.554281638219552	0.710119388528944	CTPS2
1771	-0.0575	-0.023	-0.04025	0.684189871151428	0.797090890966076	MRPL18
1772	-0.2035	0.26	0.02825	0.875509126258556	0.92262172498099	DDX24
1773	1.0055	0.407	0.70625	0.0388649424949858	0.194731256926483	NLRP1
1774	0.0785	0.007	0.04275	0.672845634095439	0.788992023247636	SUPT4H1
1775	0.1865	0.257	0.22175	0.0937353156464726	0.269570968948335	CSRP1
1776	0.2715	0.351	0.31125	0.0429840553084621	0.201901811027661	LY9
1777	0.3285	0.353	0.34075	0.031478250325646	0.180863852817154	NCL
1778	-2.3905	-2.623	-2.50675	0.000194367508450749	0.034603301593701	BLMH
1779	-0.1405	0.247	0.05325	0.741080996769552	0.835271147438104	GTF3C5
1780	-0.0885	0.186	0.04875	0.715388372956376	0.818430915018389	CLASP2
1781	0.2135	0.179	0.19625	0.116154821599125	0.299021410845949	SLIRP
1782	1.1935	0.743	0.96825	0.00928759950937558	0.126678042057047	ASB8
1783	-0.2195	0.148	-0.03575	0.817734893057546	0.881792133123346	DDAH2
1784	-0.1085	-0.154	-0.13125	0.241235993711391	0.43728177372478	RAB8A
1785	0.1795	0.103	0.14125	0.222179623912945	0.418403394935487	SEC24B
1786	0.0255	0.025	0.02525	0.795398169699851	0.866509926593546	EML3
1787	-0.0125	0.078	0.03275	0.748572227845696	0.83854362601714	ATP5E;ATP5EP2
1788	-0.3935	-0.267	-0.33025	0.041906966653026	0.20038394975564	TARDBP
1789	0.2555	0.376	0.31575	0.0460429849574192	0.206836980878897	CSNK2A1
1790	-0.1645	-0.019	-0.09175	0.423675015660018	0.603677263543292	RNF20
1791	-0.4245	-0.834	-0.62925	0.0254224176648723	0.172371788820813	TRAPPC8
1792	-0.1955	0.013	-0.09125	0.464078117261936	0.640174845195711	FAAH
1793	-0.2795	-0.568	-0.42375	0.0420214634148757	0.20038394975564	MON2
1794	-0.1115	-0.218	-0.16475	0.18002088089155	0.37354486713894	GLRX3
1795	0.1155	0.051	0.08325	0.428634422155075	0.608643861437733	PRKD3
1796	0.1345	0.124	0.12925	0.242814786192573	0.438979920115236	PRDX5
1797	0.0495	0.104	0.07675	0.459196063483237	0.636295707112495	CKAP4
1798	0.1365	0.333	0.23475	0.115437749100552	0.298519748393395	OAT
1799	0.1495	0.111	0.13025	0.242839955808429	0.438979920115236	PCBD1
1800	-0.2605	-0.03	-0.14525	0.288668535532455	0.480870623747735	AP3B1
1801	-0.5015	-0.769	-0.63525	0.0130172688867092	0.138752828306263	DNMT1
1802	-0.1855	0.01	-0.08775	0.47160199951085	0.643857813650158	GMPPA
1803	0.2765	0.258	0.26725	0.0576232033394917	0.224621254723848	RPL36
1804	-0.9895	-0.333	-0.66125	0.0551874617083393	0.220487315120806	PRPF8
1805	0.8845	0.867	0.87575	0.00219529270962615	0.0895669370760065	DNAJC10
1806	0.1065	0.234	0.17025	0.177315463736174	0.371571895345231	RAP1GDS1
1807	0.2325	-0.017	0.10775	0.423536610704166	0.603677263543292	REPS1
1808	0.2105	0.355	0.28275	0.0646983034608612	0.234424469588363	SLC25A4
1809	0.0605	-0.185	-0.06225	0.628322545872798	0.762797481889855	CTSD
1810	0.1185	0.017	0.06775	0.524062321938047	0.686894861298011	CARS
1811	-0.0505	0.271	0.11025	0.463760946870528	0.64000566912921	DENND3
1812	0.8765	0.15	0.51325	0.117940169897029	0.300560154114039	GRSF1
1813	-0.0445	0.038	-0.00325	0.974192665290817	0.982240904554351	ECI1;DCI
1814	-0.1075	-0.029	-0.06825	0.512839777645473	0.677335555380814	RPS21
1815	0.5935	0.315	0.45425	0.0337226450236974	0.183235981567851	CUTC;RP11-483F11.3
1816	0.1275	0.054	0.09075	0.395797668021701	0.578230163317672	ADD2
1817	-0.5465	0.02	-0.26325	0.264848107968935	0.457186699080552	PIK3C3
1818	0.1155	-0.138	-0.01125	0.929712401384077	0.954071678276236	XPO7
1819	0.2195	0.144	0.18175	0.142228067825479	0.334756666162229	MT-CO2
1820	0.5515	0.436	0.49375	0.0139146807220486	0.141701237887809	PDK1
1821	0.2545	-0.013	0.12075	0.38892373727733	0.573361028444848	KLC2;KLC1
1822	0.0155	-0.133	-0.05875	0.597235885813655	0.739520536065836	MPRIP
1823	0.0535	0.108	0.08075	0.438469966255995	0.617008635150652	FTSJD2
1824	0.1395	0.077	0.10825	0.319995110320608	0.510316971863694	KPNA4
1825	0.2395	0.127	0.18325	0.149989883070636	0.342685218959994	UCK2
1826	-0.5265	0.131	-0.19775	0.429798418342476	0.609477560339079	TRAPPC4
1827	0.2915	0.199	0.24525	0.0781722293057646	0.249938420229315	SHC1
1828	-0.0175	-0.031	-0.02425	0.803435373523129	0.872089204517023	RPN1
1829	-0.3585	-0.201	-0.27975	0.0691506539115854	0.237976622771042	NUP153;NUP153 VARIANT PROTEIN
1830	-0.0295	0.168	0.06925	0.564211431427549	0.717818519938051	MRPL44
1831	-0.0535	0.403	0.17475	0.364460794083036	0.550564258908839	AASDHPPT
1832	-0.0185	0.064	0.02275	0.821676351896201	0.883762669792126	NAE1
1833	-0.1145	0.201	0.04325	0.761872578529608	0.8471288677871	PGGT1B
1834	-0.1225	-0.1	-0.11125	0.301405891368578	0.491633803967586	NSF
1835	0.4025	0.362	0.38225	0.0236162931570683	0.169184513868489	SELRC1
1836	0.0305	0.131	0.08075	0.45397478726847	0.632603579039927	NCDN
1837	-0.0375	-0.205	-0.12125	0.321567745538316	0.511448003317934	UCC1;EPDR1
1838	0.2685	0.002	0.13525	0.34146972543463	0.529922356924497	WDR18
1839	0.1145	0.132	0.12325	0.261039801832424	0.454452611785619	PRMT1
1840	-0.3025	0.348	0.02275	0.922559011521727	0.950287773295705	TFB1M
1841	0.4155	0.321	0.36825	0.0289254810459145	0.177179003454342	ATP2A3
1842	-0.1065	-0.199	-0.15275	0.200068731792678	0.396398947777346	KIFC1
1843	0.2835	0.335	0.30925	0.0415507208349161	0.20038394975564	FAHD2A
1844	-0.3885	-0.2	-0.29425	0.0683672578004994	0.237516661207648	CAPZB
1845	-0.4425	-0.172	-0.30725	0.0840021340891097	0.257564791382265	SF3A1
1846	-0.5825	-0.635	-0.60875	0.00658750363787791	0.119487526713386	SBF1
1847	0.2095	-0.00199999999999999	0.10375	0.413469701810641	0.594543408635056	EIF2B2
1848	0.0065	-0.158	-0.07575	0.511479259790924	0.67611954687185	OCIAD2
1849	0.1775	0.676	0.42675	0.091858555611669	0.266536742392633	RNF7
1850	-0.4125	-0.308	-0.36025	0.0314599707205157	0.180863852817154	GGH
1851	-0.0275	-0.07	-0.04875	0.625854106857315	0.761205179874516	YWHAG
1852	0.1645	-0.308	-0.07175	0.698156552106397	0.80764242490508	CHCHD1
1853	-0.4125	0.132	-0.14025	0.507168148694216	0.673358841486671	UQCRB
1854	0.4865	0.864	0.67525	0.0182864446372121	0.156167565024387	PDHA1
1855	0.2075	0.254	0.23075	0.082977247890208	0.256018440312287	RPL14
1856	0.0185	0.131	0.07475	0.490249008975028	0.659546190391788	LYRM2
1857	-0.1775	-0.394	-0.28575	0.0808851208994729	0.253576654551858	C17ORF61
1858	-0.0895	-0.114	-0.10175	0.337677201716193	0.527520414836788	SF3B14
1859	0.6025	-0.388	0.10725	0.753426697370374	0.84226090191931	C4ORF27
1860	-0.2575	0.119	-0.06925	0.664130277584421	0.784556055027915	ZZEF1
1861	-0.1465	-0.045	-0.09575	0.384244614818291	0.570986803411101	AP2B1
1862	0.1165	-0.032	0.04225	0.700404359699995	0.808698860830936	SUB1
1863	-0.4045	-0.194	-0.29925	0.0712201366461842	0.23971761797982	USP47
1864	-0.1445	-0.136	-0.14025	0.213445170839521	0.410663515825746	PTPN6
1865	0.1295	0.112	0.12075	0.268869356039017	0.461199260358897	PARK7
1866	-0.1885	-0.037	-0.11275	0.341962556839873	0.530186999058992	HDLBP
1867	-1.7655	-2.88	-2.32275	0.00670644229215541	0.119487526713386	DSP
1868	-0.2395	-0.22	-0.22975	0.0819233672824629	0.255102503341462	DOCK4
1869	-0.1535	-0.004	-0.07875	0.487900652440936	0.658135771435293	PSMG2
1870	-0.0355	0.17	0.06725	0.579385685656097	0.729219168251171	MUT
1871	0.0935	0.221	0.15725	0.203293079552564	0.399065770720724	NIT1
1872	-0.3685	-0.363	-0.36575	0.0259200300891061	0.172371788820813	CD58
1873	-0.1595	-0.151	-0.15525	0.179646094229462	0.37354486713894	LCP1
1874	0.0875	0.163	0.12525	0.266277730093228	0.458426861332663	VPS26A
1875	-0.4385	-0.136	-0.28725	0.109227482727169	0.290377366348414	ARAP1
1876	-0.1635	-0.359	-0.26125	0.0916625940785087	0.266536742392633	RAB21
1877	0.2305	0.029	0.12975	0.315029400357804	0.506324732377712	ANKZF1
1878	-0.1975	-0.167	-0.18225	0.134406807398979	0.324430224756155	PSMB1
1879	-0.2545	-0.327	-0.29075	0.0501771058875238	0.213837666282323	RAB7A
1880	0.1725	-0.036	0.06825	0.575796693136815	0.727264521643705	AK3
1881	0.7085	0.368	0.53825	0.0284662623321934	0.176705666175314	CYTH1;CYTH2
1882	-0.0975	-0.115	-0.10625	0.319406093112845	0.509624658749398	AARS
1883	-0.1325	-0.352	-0.24225	0.116663512593321	0.299471401407614	STXBP2
1884	-0.5655	-0.402	-0.48375	0.0174783528926478	0.154410854208278	DNAH8
1885	0.8635	0.015	0.43925	0.202943997994871	0.398856483514412	PACSIN1
1886	0.2675	0.029	0.14825	0.285812092420715	0.479211349628049	SRP14
1887	-0.3475	-0.326	-0.33675	0.032391571893383	0.182313671893567	MCM6
1888	-0.1895	-0.161	-0.17525	0.144840463979752	0.336766873846914	SLC1A5
1889	0.2365	0.164	0.20025	0.116693719332693	0.299471401407614	MIF
1890	0.3995	0.189	0.29425	0.0740361804887436	0.245022088335997	EIF2S2
1891	0.0255	-0.091	-0.03275	0.755021185347907	0.842897760364647	MAPRE1
1892	-0.00849999999999999	-0.192	-0.10025	0.4095949232913	0.590261628396135	ETF1
1893	-0.1325	-0.087	-0.10975	0.310359857675472	0.501283968579933	SARS2;FBXO17
1894	-0.1525	-0.287	-0.21975	0.110099629890399	0.291179889340364	NHP2L1
1895	0.7075	0.833	0.77025	0.00405402085593815	0.0989428629849569	SLFN13
1896	-0.4235	-0.182	-0.30275	0.0778567789492432	0.24985534500074	SMC4
1897	0.5625	0.315	0.43875	0.0322465174814772	0.182313671893567	EXOSC4
1898	0.0055	0.801	0.40325	0.212688941798142	0.409927720278787	NDUFAF4
1899	0.2855	0.313	0.29925	0.0439326462621509	0.202151617066401	ATPAF1
1900	0.6265	0.53	0.57825	0.00843226995816559	0.124184590115658	RCN1
1901	0.0745	0.036	0.05525	0.582215949867897	0.730300926171837	DNM1L
1902	0.1955	0.405	0.30025	0.0704122751329676	0.23910225926216	UBE2M
1903	0.1045	0.207	0.15575	0.196922576749895	0.393366895875626	DYNC1I2
1904	0.1005	-0.051	0.02475	0.820772878108906	0.883762669792126	GRK6
1905	-0.0105	0.114	0.05175	0.629692299301686	0.763488020883057	ARPC2
1906	0.2525	0.158	0.20525	0.115445858839352	0.298519748393395	LRRC1
1907	-0.1735	-0.066	-0.11975	0.295667385651764	0.486372849397152	EEF1G
1908	0.0045	-0.144	-0.06975	0.534648132801356	0.695803938653663	ORMDL1;ORMDL3
1909	0.2475	0.386	0.31675	0.0482818056922684	0.209276830422232	MRPL37
1910	-0.2725	-0.241	-0.25675	0.0639449082844718	0.234197933765229	LSM6
1911	0.3535	0.392	0.37275	0.0251932895495963	0.172234440073058	SLC25A3
1912	-1.0415	-0.635	-0.83825	0.0114591887357432	0.133218130532138	RECK
1913	-0.1045	-0.005	-0.05475	0.601289995437851	0.741922114971274	NARS
1914	0.0585	0.067	0.06275	0.532254036985147	0.693785967385552	NDUFB10
1915	0.3795	0.229	0.30425	0.0553880450420924	0.220880809925435	VPS16
1916	-0.1355	-0.032	-0.08375	0.440357211082342	0.618870236847887	SLC3A2
1917	-0.2815	-0.207	-0.24425	0.0760989002125526	0.247641327101185	PSMA4
1918	-0.2585	0.033	-0.11275	0.433944617817097	0.61326365662296	INPP5D
1919	-0.1205	-0.03	-0.07525	0.478480788354517	0.649959452389084	DCTD
1920	0.2255	0.12	0.17275	0.165016374420185	0.359307940936776	MAT2B
1921	1.0765	0.622	0.84925	0.0136485010623977	0.140763537602785	ANAPC7
1922	-0.3275	0.057	-0.13525	0.423043093684092	0.603561048664641	DENND1C
1923	0.4495	0.366	0.40775	0.0214721063998152	0.16202575700778	TECR
1924	-0.0635	-0.102	-0.08275	0.425007225718845	0.605313321478355	PAFAH1B1
1925	0.0265	-0.003	0.01175	0.903950854273893	0.938722855055994	GPX4
1926	0.5935	0.817	0.70525	0.0078939006355428	0.120908897055152	IGBP1
1927	0.3375	-0.862	-0.26225	0.531983645846108	0.693785967385552	ARF6
1928	0.1705	0.334	0.25225	0.0891060999485376	0.264107269216837	SLC30A1
1929	-0.2475	-0.1	-0.17375	0.179048088754811	0.373064098798815	USP7
1930	-0.2765	-0.229	-0.25275	0.0674574523994685	0.236638439674665	ARHGEF1
1931	0.2785	0.278	0.27825	0.0520203474132972	0.214710610877708	ACSS1
1932	-0.1325	-0.041	-0.08675	0.420932398101713	0.600810234166871	RPS27A
1933	0.1595	0.284	0.22175	0.10524010787937	0.287231743798616	TFB2M
1934	-0.4915	-0.122	-0.30675	0.120242531802703	0.302213849985403	MAP4
1935	0.0235	0.003	0.01325	0.891526462469238	0.932270474079732	EPS15
1936	-0.5005	-0.288	-0.39425	0.0366412895733413	0.188509125371028	CD44
1937	0.5655	0.538	0.55175	0.00844696893616694	0.124184590115658	POLDIP2
1938	0.3445	-0.096	0.12425	0.493756260297021	0.663114201862153	NMI
1939	0.3315	0.483	0.40725	0.0265376342150673	0.173382897764665	C9ORF41
1940	-0.0445	-0.23	-0.13725	0.282861361256311	0.477237886427314	PRPF3
1941	0.4615	1.071	0.76625	0.0327458799720261	0.182313671893567	TCP11L1
1942	0.4005	0.298	0.34925	0.033903529792824	0.183235981567851	PARN
1943	0.2245	0.816	0.52025	0.0792713595468492	0.251255079873925	TM9SF3;RP11-34E5.1
1944	-0.4325	-0.325	-0.37875	0.0278324024521334	0.175079485073226	LAT
1945	-0.1025	0.048	-0.02725	0.802959883506105	0.871860731595738	HSP90AB2P
1946	-0.0045	-0.094	-0.04925	0.633527361265761	0.764091590450375	ADAM10
1947	0.2215	0.312	0.26675	0.0640837253966498	0.234197933765229	MAPK1
1948	0.0605	-0.172	-0.05575	0.656668163379214	0.778255856454472	WDR61
1949	0.0305	0.039	0.03475	0.722782534415967	0.822377957850102	LRRC47
1950	0.0315	-0.022	0.00475	0.961479575188434	0.974812882086271	PPIH
1951	-0.5875	0.028	-0.27975	0.266961916129126	0.459364384971142	FRYL
1952	0.1235	-0.005	0.05925	0.58513083164389	0.732121280757289	PSMD1
1953	0.0825	0.349	0.21575	0.169609796638791	0.365578913795023	MRPL38
1954	-0.2325	-0.037	-0.13475	0.296159871636623	0.486510165605099	ACSL4
1955	0.0635	0.147	0.10525	0.338135487310844	0.527658811294636	ATP5C1
1956	-0.2715	-0.89	-0.58075	0.0668684747118439	0.236341697886429	MAGOHB
1957	0.2435	0.127	0.18525	0.148207356292592	0.340757138916279	TXNDC12
1958	0.1135	0.007	0.06025	0.569960108562374	0.722886953419511	NAGK
1959	0.0165	0.566	0.29125	0.218930044428969	0.415544103388962	RPP40
1960	0.7685	0.508	0.63825	0.0124334385058849	0.135900374366649	TPM3
1961	0.3165	0.293	0.30475	0.0418511437227153	0.20038394975564	MYD88
1962	-0.0345	-0.015	-0.02475	0.799734141282488	0.869793495808061	MRPL1
1963	0.1545	0.018	0.08625	0.444199628995704	0.622865768680815	FKBP1A;FKBP12-EXIP2
1964	-1.3765	2.24	0.43175	0.719442905463096	0.820185966061533	ASPRV1
1965	0.1995	-0.233	-0.01675	0.922238243085377	0.950254876213871	UACA
1966	-0.0375	-0.11	-0.07375	0.48030457088791	0.651741459928618	ZNF622
1967	0.0305	0.249	0.13975	0.296195204472634	0.486510165605099	MEF2C;MEF2A;MEF2D
1968	0.1215	0.129	0.12525	0.254414454977486	0.449805667738675	IDH3A
1969	-0.1415	0.077	-0.03225	0.79003142226466	0.864096868101972	PIK3R4
1970	0.0675	0.503	0.28525	0.169669729213501	0.365578913795023	MAGED1
1971	0.2555	0.281	0.26825	0.0573495371866482	0.224351935010788	WBP2
1972	0.2685	0.15	0.20925	0.117009986447385	0.299549059168118	STUB1
1973	-0.1815	0.072	-0.05475	0.672750304395819	0.788992023247636	DARS2
1974	-2.9165	-3.76	-3.33825	0.00109913555635954	0.0645742139361228	IGHA1;IGHA2
1975	-0.0825	-0.047	-0.06475	0.522811422674204	0.686894861298011	NHP2
1976	-0.1875	0.07	-0.05875	0.65328138705421	0.777041129214878	POLD1
1977	0.1535	0.205	0.17925	0.141464638057266	0.334291776046165	UBE2Q1
1978	0.1185	-0.025	0.04675	0.669220086708736	0.787037947194576	MRPS34
1979	-0.0225	0.363	0.17025	0.328872905203815	0.519569850581334	PFDN6
1980	0.1535	0.168	0.16075	0.169049735862178	0.365422885010885	RPL27
1981	-0.1995	-0.039	-0.11925	0.324238215804891	0.514589353592905	RRP1B
1982	0.1935	0.347	0.27025	0.0739341182315472	0.245022088335997	SUCLG2
1983	-0.1895	-0.265	-0.22725	0.0896100902789359	0.26441004216834	NCBP1
1984	0.6855	0.076	0.38075	0.158699954778791	0.351124984009565	LASP1
1985	-0.0785	0.064	-0.00724999999999999	0.9462065726241	0.964380304812048	AKR7A2
1986	-0.1225	0.224	0.05075	0.736240621323808	0.830954251854315	NOP10
1987	-0.2855	0.303	0.00875	0.967619180600398	0.978255925370098	GTF2B
1988	0.5575	0.185	0.37125	0.0806796412954377	0.253576654551858	TRIOBP
